26,307,0.001892732921987772
90,309,0.002170975087210536
109,251,0.0019180321833118796
77,259,0.0019411469111219049
103,218,0.001991305034607649
35,253,0.9961329698562622
98,241,0.001924318028613925
6,224,0.995465099811554
99,317,0.99616539478302
60,237,0.0019418195588514209
12,230,0.9939919114112854
23,263,0.0022490432020276785
0,279,0.002006442751735449
87,313,0.001938372035510838
17,300,0.0019505732925608754
45,302,0.0019243549322709441
2,295,0.0018817703239619732
97,286,0.0019801983144134283
77,230,0.0019528851844370365
97,244,0.0024670991115272045
100,305,0.001950535224750638
21,274,0.0019313562661409378
72,290,0.9959523677825928
76,238,0.0019355335971340537
47,299,0.0018928247736766934
0,301,0.001962206792086363
53,307,0.001907976227812469
47,289,0.001871515647508204
89,314,0.0019464754732325673
39,257,0.9947425127029419
59,236,0.001884004450403154
72,321,0.002098764991387725
9,290,0.0018936068518087268
59,256,0.001980721252039075
76,294,0.9945530891418457
16,276,0.0019244491122663021
84,227,0.0018704506801441312
46,305,0.0019295838428661227
73,291,0.9938005805015564
51,244,0.0025433225091546774
91,308,0.003552196780219674
84,289,0.0018867520848289132
100,291,0.0019381504971534014
99,274,0.001916072447784245
40,303,0.001890550716780126
56,283,0.002048386260867119
37,255,0.9960695505142212
108,283,0.0019518405897542834
35,265,0.001955375773832202
89,309,0.0020507776644080877
90,308,0.9948529601097107
3,283,0.0018944588955491781
98,256,0.001948068500496447
89,288,0.0018886270700022578
70,322,0.0018995373975485563
47,265,0.9919666647911072
45,241,0.0021908225025981665
110,308,0.002736105350777507
63,290,0.001918616471812129
16,280,0.0019550553988665342
105,236,0.001934954198077321
105,261,0.0019510912243276834
85,221,0.001910594990476966
34,273,0.0018816189840435982
76,249,0.0019101642537862062
63,233,0.002000418258830905
