26,307,0.760053813457489
90,309,0.8674098253250122
109,251,0.709699273109436
77,259,0.6734505891799927
103,218,0.591708779335022
35,253,0.9936004877090454
98,241,0.6553936004638672
6,224,0.9973524212837219
99,317,0.9151604175567627
60,237,0.5882759690284729
12,230,0.9449440240859985
23,263,0.8100775480270386
0,279,0.661994218826294
87,313,0.636556088924408
17,300,0.4783276319503784
45,302,0.6539143323898315
2,295,0.5980740189552307
97,286,0.6772853136062622
77,230,0.7210577726364136
97,244,0.7865535616874695
100,305,0.7051575183868408
21,274,0.700449526309967
72,290,0.9393097162246704
76,238,0.5378422141075134
47,299,0.7781035304069519
0,301,0.6108309626579285
53,307,0.6526651382446289
47,289,0.8586404323577881
89,314,0.6569725275039673
39,257,0.9802829027175903
59,236,0.6258669495582581
72,321,0.6218695640563965
9,290,0.6563704013824463
59,256,0.7773489952087402
76,294,0.7913753390312195
16,276,0.6293138265609741
84,227,0.8270261287689209
46,305,0.7532655000686646
73,291,0.8594846129417419
51,244,0.8800767660140991
91,308,0.859897255897522
84,289,0.808188259601593
100,291,0.6066142320632935
99,274,0.7469457983970642
40,303,0.6751614212989807
56,283,0.8596086502075195
37,255,0.9606740474700928
108,283,0.8245581984519958
35,265,0.8007309436798096
89,309,0.9084867835044861
90,308,0.9396724700927734
3,283,0.7181018590927124
98,256,0.6831051111221313
89,288,0.5639994740486145
70,322,0.708294689655304
47,265,0.9769687652587891
45,241,0.8057472705841064
110,308,0.7305782437324524
63,290,0.5249541401863098
16,280,0.6037530899047852
105,236,0.6903851628303528
105,261,0.7780200242996216
85,221,0.5930521488189697
34,273,0.6975123286247253
76,249,0.7610979080200195
63,233,0.6453383564949036
