574,443,0.00011692826956277713
256,724,0.00023868957941886038
575,585,0.9989649057388306
562,723,0.012839664705097675
229,321,0.02697465382516384
27,72,0.00011906502186320722
37,798,0.0005810202565044165
476,401,5.324358426150866e-05
831,448,0.00018313679902348667
487,992,0.00023264624178409576
586,131,0.0002888558665290475
497,1057,0.052043940871953964
329,57,0.7216004133224487
934,1029,0.999327540397644
554,436,0.00032980667310766876
292,1050,0.0005128422053530812
269,109,0.0003824787272606045
664,633,0.9982000589370728
532,753,0.00013611963368020952
411,645,0.9992621541023254
66,423,0.000486925826407969
164,74,0.00020506711734924465
109,83,0.0003413630183786154
890,540,0.9989948868751526
656,999,6.603785004699603e-05
610,730,0.0002200712769990787
115,158,0.0002452546323183924
194,813,0.0001164940040325746
495,573,0.0002515131782274693
350,786,8.284339855890721e-05
540,810,9.696659981273115e-05
563,913,0.00014902863767929375
623,588,0.0827830359339714
417,295,0.0009234498138539493
471,684,0.0020097282249480486
370,936,0.0001469150447519496
476,582,8.836171764414757e-05
677,643,0.00010131207091035321
794,150,0.00010564553667791188
44,848,0.00017864530673250556
786,311,0.9902937412261963
713,42,0.00012119434541091323
210,325,0.0008505640435032547
316,650,0.00015926655032671988
283,532,0.9988057613372803
597,291,0.000771147315390408
486,152,0.00013108027633279562
269,345,0.00038157825474627316
445,630,0.1468866467475891
584,668,0.01699528843164444
731,778,0.93410724401474
712,787,0.9967632293701172
401,242,0.9955880641937256
1034,381,7.24766796338372e-05
534,636,0.0002000939566642046
630,886,0.0001636034867260605
574,629,0.00014374013699125499
848,825,0.9988382458686829
168,192,0.0003432981902733445
400,724,9.796152880880982e-05
267,340,0.0003194093587808311
416,395,0.0011774186277762055
486,661,0.00037043564952909946
211,877,0.0005537125398404896
226,415,0.005304372403770685
462,110,0.0023034478072077036
555,614,0.002327402587980032
596,1012,0.007024931255728006
563,763,0.00011679587623802945
584,746,0.0019659651443362236
482,846,0.00015956784773152322
237,901,6.502568430732936e-05
364,60,0.00224281451664865
250,637,0.00015125525533221662
476,414,0.00020582284196279943
188,185,0.00010725705942604691
625,759,0.0001295723777730018
480,926,0.0002659187593962997
854,813,6.479900184785947e-05
544,831,0.00022999741486273706
638,1083,0.0001324319891864434
594,769,0.00021434627706184983
495,588,0.0001386870426358655
552,597,0.0008586219046264887
422,203,0.000300335610518232
522,535,0.00034575353492982686
479,584,0.0002886383736040443
482,736,0.0002257182786706835
49,225,0.947052538394928
65,71,0.00024761291570030153
547,595,0.00015680193610023707
447,74,9.449072240386158e-05
383,55,0.00012924338807351887
369,237,0.002093177754431963
439,23,0.00030660798074677587
544,126,9.554683492751792e-05
60,307,0.00015481412992812693
636,760,0.00010528841085033491
590,864,0.0001984146801987663
119,159,0.0006336454534903169
622,824,0.0039128512144088745
540,922,0.49383991956710815
611,941,8.920588879846036e-05
891,478,6.023134119459428e-05
313,16,6.451968511100858e-05
539,662,0.0004020417691208422
44,450,5.9270743804518133e-05
486,151,6.391709757735953e-05
548,596,0.0022997469641268253
101,829,0.0005600905860774219
598,648,0.00024265353567898273
894,3,9.633169247535989e-05
568,658,0.000128745858091861
780,480,0.999584972858429
294,389,0.00023003270325716585
351,433,0.0018849580083042383
489,1058,0.00047644387814216316
1024,614,0.00040207337588071823
101,420,0.00034044068888761103
708,886,0.998233437538147
521,536,0.6188583970069885
614,633,0.00043305521830916405
510,941,0.0002656724536791444
625,864,0.00015985169738996774
253,791,0.0002966333704534918
707,805,8.003914263099432e-05
433,964,0.0005615927511826158
239,889,8.13669539638795e-05
415,256,0.00021789192396681756
111,355,0.9275584816932678
418,334,0.0007168015581555665
578,711,8.689448441145942e-05
591,744,0.0002937506651505828
96,97,0.0005548608023673296
1007,189,0.00016628181037958711
253,792,0.0002747659746091813
439,579,0.9862724542617798
295,25,7.708970224484801e-05
407,273,0.00013871137343812734
504,556,0.000188588208402507
20,240,0.00029397508478723466
426,46,0.0001107243078877218
498,362,9.705485717859119e-05
350,446,0.00014816220209468156
190,640,0.00014426509733311832
470,578,0.00026832034927792847
96,98,0.00037315741064958274
807,790,0.9989206790924072
434,1050,0.0008807148551568389
445,629,0.00022009499662090093
36,228,0.7374430298805237
167,74,0.00023785063240211457
280,460,0.0002202698669862002
92,272,0.010284911841154099
938,566,0.0011953652137890458
614,300,0.00024717467022128403
635,988,0.00010387738439021632
529,593,5.825275366078131e-05
574,966,0.00037494589923880994
646,951,0.0005299049080349505
279,634,0.0025880136527121067
643,632,0.000544674345292151
631,717,0.00013675843365490437
170,90,7.160190580179915e-05
88,210,0.00012271107698325068
733,1015,0.00013126478006597608
501,559,0.0002555484534241259
977,546,7.583653496112674e-05
450,71,3.687418211484328e-05
408,716,0.0001503091916674748
548,594,0.003694753395393491
32,301,8.516146044712514e-05
153,732,0.00030389276798814535
477,459,0.00034756161039695144
134,93,0.0004734777321573347
240,726,0.00019467795209493488
191,460,0.00035864789970219135
473,684,0.0016386010684072971
414,411,4.682280632550828e-05
256,335,0.00011405254190322012
487,538,0.0003281406534370035
421,395,0.979701042175293
212,876,0.03994070738554001
995,1019,0.9962933659553528
84,205,0.00012942049943376333
252,351,0.0002472986525390297
105,473,0.00035880040377378464
500,556,0.00030285093816928566
765,58,4.873669968219474e-05
479,907,0.00011490444012451917
316,795,0.00010790705709950998
706,981,0.9989762306213379
519,584,7.61156843509525e-05
639,380,0.00018862020806409419
686,587,6.994223076617345e-05
20,40,0.8876385688781738
266,349,0.00018155548605136573
672,909,0.9994413256645203
615,633,0.0006601372151635587
289,345,0.033202163875103
444,415,0.0001004653749987483
61,521,0.0002481054107192904
261,583,0.0006874251994304359
506,700,0.0006521191098727286
981,860,0.0005421844543889165
62,52,0.0002876874932553619
462,17,0.9452186822891235
481,588,7.614436617586762e-05
50,55,0.6065744757652283
83,200,0.9994454979896545
212,371,0.00017799087800085545
480,908,7.620908581884578e-05
386,219,0.040737900882959366
271,135,9.849524212768301e-05
360,642,0.0001935904729180038
62,159,0.00020552045316435397
1056,917,0.00011240257299505174
244,312,0.02635255642235279
422,145,0.00014573647058568895
566,695,8.442049875156954e-05
643,626,0.00040651147719472647
751,896,0.9985297918319702
477,247,9.236985351890326e-05
248,180,0.9996203184127808
498,558,0.0003846104082185775
17,845,0.9990409016609192
451,509,0.0006964320782572031
850,826,0.9987006187438965
501,562,0.0008919655811041594
273,963,0.0006078461883589625
594,299,0.00015894479292910546
549,877,0.0006414500530809164
636,699,0.00027474184753373265
413,855,0.9951831698417664
275,901,0.00011223078763578087
19,124,9.891107038129121e-05
594,639,0.0002268300304422155
407,171,0.00020780580234713852
88,577,9.165459050564095e-05
3,763,9.252015297533944e-05
3,913,7.603044650750235e-05
630,759,0.00014728002133779228
791,75,0.00011862236715387553
551,872,0.6687471270561218
547,593,0.9987242817878723
574,895,4.6152694267220795e-05
618,690,0.00022772629745304585
428,764,0.00022127498232293874
78,869,5.430888995761052e-05
545,796,0.00016183195111807436
562,982,0.0005259088356979191
476,605,0.00013519707135856152
605,936,5.5796954256948084e-05
745,452,5.5102515034377575e-05
268,344,0.002496105618774891
174,182,0.9975065588951111
48,433,4.926049950881861e-05
90,89,0.0001587633159942925
651,471,0.00012268475256860256
372,619,0.00011209633521502838
46,729,4.296190309105441e-05
1003,438,7.623198325745761e-05
308,349,0.0001311836822424084
480,792,0.9819287061691284
393,47,0.0002257466985611245
376,78,0.00023664991022087634
529,298,5.117398904985748e-05
215,970,0.00021059831487946212
618,1083,0.0006971402908675373
509,513,0.0004792309773620218
594,515,0.35688430070877075
580,667,0.00013508366828318685
476,1051,6.089585804147646e-05
479,1022,0.00012116383004467934
1052,1059,0.00024628499522805214
93,366,0.00011966006422881037
375,468,8.57127015478909e-05
41,801,0.09050174057483673
489,627,0.00023639938444830477
518,118,0.00017302168998867273
723,457,0.00013551677693612874
255,426,0.0008271508850157261
972,678,0.9997351765632629
434,255,0.0014084926806390285
635,695,0.0008467149455100298
563,723,0.9865623116493225
163,584,0.0005272285779938102
545,814,0.00012366338341962546
445,587,0.0001438289909856394
15,56,0.9936056137084961
287,429,0.0005208048969507217
644,724,0.0002218328882008791
197,502,0.0039527928456664085
477,605,0.00018272291345056146
351,502,0.0002010816242545843
87,569,0.00013888157263863832
489,1012,0.0003204339009243995
353,502,0.0002873105986509472
670,943,0.0001667068136157468
618,971,0.0001027715188683942
431,71,0.00036084913881495595
205,274,0.011209455318748951
614,50,0.00016530926222912967
483,459,0.0006307911826297641
328,638,0.0009580188198015094
811,330,0.0004362470644991845
292,88,0.8023317456245422
253,445,0.002362785628065467
296,214,0.000977979158051312
299,317,0.0002707116072997451
1038,1036,0.9917716383934021
574,905,0.00017191052029374987
44,210,0.0002458317030686885
643,300,0.00021381535043474287
536,844,0.00021214612934272736
476,1022,7.142419053707272e-05
1012,928,0.9996731281280518
815,992,0.00010676674719434232
465,603,0.9895506501197815
529,762,0.001704285852611065
17,861,0.0014068083837628365
44,740,0.0004318835854064673
272,426,0.028522081673145294
503,557,0.9909675717353821
590,863,0.0004462921933736652
230,763,0.0002606241323519498
147,138,0.0002718537871260196
482,992,9.066949132829905e-05
550,192,0.00020760498591698706
604,144,0.06343056261539459
388,251,0.00040735365473665297
342,736,0.0008635486010462046
598,929,0.00040443503530696034
104,265,0.0002901025000028312
653,842,0.9991936087608337
615,461,0.00018557877046987414
91,318,0.00010837067384272814
260,507,8.01581481937319e-05
417,80,0.00011944220750592649
191,724,9.82572601060383e-05
638,839,0.0005208324291743338
96,965,0.0007674049702472985
611,675,0.00024259387282654643
966,1068,0.9992443323135376
165,675,7.224359433166683e-05
644,300,0.00041022218647412956
78,446,0.1710999608039856
367,256,0.00025768487830646336
658,670,0.9995311498641968
155,891,0.0005253860144875944
713,603,6.686601409455761e-05
351,243,0.00029056667699478567
306,385,0.001375194638967514
487,543,0.14886672794818878
33,198,0.9978054165840149
877,207,9.599086479283869e-05
601,672,9.254910401068628e-05
257,709,0.0001125904091168195
826,80,4.3945077777607366e-05
820,429,0.007638407405465841
479,578,0.0001360290771117434
696,1055,0.005990912672132254
62,71,0.0003091587277594954
498,561,0.9891465902328491
238,368,0.998688280582428
516,923,0.0054678115993738174
107,20,4.214568616589531e-05
132,150,0.0006112745031714439
534,299,0.0001813212438719347
491,880,0.0001558167568873614
417,166,0.9801715612411499
628,473,0.9013919830322266
455,511,0.9941650032997131
226,585,0.0003357021196279675
578,1063,0.009508499875664711
57,436,0.00030664450605399907
250,641,0.00022734056983608752
590,796,0.00011746199743356556
696,769,0.9924134612083435
154,39,0.0018565234495326877
14,56,0.0007615061476826668
301,218,0.0002090693888021633
174,183,0.00046234807814471424
316,734,9.821321873459965e-05
316,699,8.11459613032639e-05
455,509,0.0007531887968070805
191,626,0.0004433745925780386
315,257,8.208854706026614e-05
19,569,0.00041802090709097683
568,971,0.00010385004861745983
19,139,3.048082726309076e-05
253,587,0.00011544325388967991
718,798,0.9593679904937744
636,949,0.00014459229714702815
482,576,0.0001154802375822328
11,35,0.7586694955825806
228,325,0.0010169220622628927
140,376,0.0005446559516713023
409,96,0.9934595823287964
345,582,0.00010480668424861506
451,980,0.9995834231376648
142,64,0.0006305027054622769
576,661,0.00034025931381620467
259,670,0.00040345557499676943
301,868,0.00035588431637734175
421,303,0.005765068344771862
141,987,0.0001246060710400343
420,303,0.9732533693313599
979,1057,0.9268560409545898
865,937,0.995556652545929
481,631,0.00016338241402991116
620,988,0.00010267073230352253
859,1025,0.9859977960586548
37,108,0.00011519999679876491
296,915,8.105733286356553e-05
60,120,0.00031777587719261646
269,347,0.00043493552948348224
140,645,9.285999840358272e-05
118,879,0.00013526658585760742
529,763,0.0010352544486522675
560,575,0.00022487474780064076
452,250,0.0004067376721650362
440,577,0.00026488458388485014
541,210,0.00016547185077797621
574,1058,0.00026041350793093443
92,86,0.01557846087962389
663,255,0.9990202188491821
98,193,0.995621383190155
267,108,0.0003926400386262685
296,425,0.0013149274745956063
521,727,0.0004520453803706914
60,46,0.00801604613661766
450,508,0.008223106153309345
292,366,0.9513331055641174
447,287,0.001941497204825282
759,603,6.130628753453493e-05
109,87,0.0004906847607344389
142,631,7.549142901552841e-05
65,297,0.00022571420413441956
1058,661,7.039288175292313e-05
441,493,0.9970539808273315
92,271,0.0015919230645522475
1045,526,0.9994862079620361
566,663,0.00010942507651634514
559,559,0.0027032154612243176
319,1051,0.0002435663336655125
248,590,0.00010286289034411311
350,573,0.00010833088890649378
96,86,0.0008093046490103006
352,74,0.0002253254351671785
584,651,0.9964684247970581
640,70,0.003136762883514166
511,546,0.0003610512940213084
96,101,0.0017908631125465035
53,285,9.914451220538467e-05
496,878,0.00031415658304467797
630,758,0.000238567401538603
438,755,0.9950301647186279
298,251,0.0014405586989596486
3,1057,9.494197001913562e-05
285,607,0.00016850615793373436
613,183,0.0008452023030258715
53,73,7.010709668975323e-05
96,232,0.768111526966095
936,681,0.9987087249755859
694,947,0.0001890386629384011
495,926,0.0002949309709947556
428,663,7.128361176000908e-05
511,313,0.00017687461513560265
1004,496,0.9981117248535156
365,480,8.852507744450122e-05
350,846,0.00010091588774230331
228,321,0.010988425463438034
458,554,0.00011077879753429443
342,662,0.002519569592550397
611,568,8.601352601544932e-05
115,308,0.00022213891497813165
965,1042,0.00011473878112155944
388,215,0.0018044371390715241
529,291,8.021702524274588e-05
87,743,7.716390973655507e-05
1029,626,7.133311737561598e-05
453,427,6.0534275689860806e-05
32,633,0.00020439637592062354
485,973,0.000210007798159495
88,616,0.001038117567077279
167,297,0.0004503271484281868
499,683,0.001960805617272854
198,255,0.0003858437412418425
567,675,8.490531035931781e-05
577,607,0.00021712749730795622
86,62,0.0003481767780613154
705,138,4.5062210119795054e-05
753,898,0.9990014433860779
416,164,0.997940719127655
477,577,8.317363972309977e-05
296,453,0.0008972175419330597
496,557,0.0007655023946426809
249,876,0.01206281129270792
229,325,0.0008289439720101655
444,607,0.00022838385484647006
982,359,0.0002292243589181453
810,221,0.9994168281555176
644,299,0.00027377306832931936
462,10,0.00011874154733959585
99,987,0.00023498073278460652
