26,307,0.001154829515144229
90,309,0.0012950653908774257
109,251,0.001152614364400506
77,259,0.0011554841184988618
103,218,0.0011545676970854402
35,253,0.9974942207336426
98,241,0.0011530568590387702
6,224,0.997713565826416
99,317,0.9980252981185913
60,237,0.0011559388367459178
12,230,0.9979299306869507
23,263,0.0012300600064918399
0,279,0.0011594644747674465
87,313,0.0011531035415828228
17,300,0.0011587782064452767
45,302,0.0011537385871633887
2,295,0.0011549943592399359
97,286,0.0011631830129772425
77,230,0.001153292483650148
97,244,0.0011510426411405206
100,305,0.0011563677107915282
21,274,0.0011589537607505918
72,290,0.9977758526802063
76,238,0.0011529003968462348
47,299,0.0011538431281223893
0,301,0.0011539573315531015
53,307,0.0011551798088476062
47,289,0.0011547821341082454
89,314,0.0011536342790350318
39,257,0.9980778694152832
59,236,0.001152939978055656
72,321,0.001151925534941256
9,290,0.0011595527175813913
59,256,0.001158649567514658
76,294,0.9980151653289795
16,276,0.0011611079098656774
84,227,0.0011537706013768911
46,305,0.0011518965475261211
73,291,0.9978861212730408
51,244,0.0013238340616226196
91,308,0.0012989931274205446
84,289,0.0011541976127773523
100,291,0.001161116291768849
99,274,0.001160691026598215
40,303,0.0011550845811143517
56,283,0.0011508003808557987
37,255,0.9976465106010437
108,283,0.0011520868865773082
35,265,0.0012009660713374615
89,309,0.0012481404701247811
90,308,0.9977903366088867
3,283,0.0011519716354086995
98,256,0.0011573364026844501
89,288,0.0011541100684553385
70,322,0.0011587555054575205
47,265,0.9980314373970032
45,241,0.001166486763395369
110,308,0.0011852883035317063
63,290,0.0011559398844838142
16,280,0.0011597903212532401
105,236,0.0011542465072125196
105,261,0.0011562438448891044
85,221,0.0011537469690665603
34,273,0.0011625461047515273
76,249,0.0011562351137399673
63,233,0.001157168298959732
