574,443,6.451088847825304e-05
256,724,0.000192885723663494
575,585,0.9992150068283081
562,723,0.17416422069072723
229,321,0.4424912631511688
27,72,0.00010784975893329829
37,798,0.0005834517069160938
476,401,4.294814061722718e-05
831,448,0.00032385860686190426
487,992,0.0001452081196475774
586,131,0.00017450356972403824
497,1057,0.0316350944340229
329,57,0.9684485197067261
934,1029,0.9993680119514465
554,436,0.00017034276970662177
292,1050,0.000548078678548336
269,109,0.000445373123511672
664,633,0.9972348809242249
532,753,7.714147068327293e-05
411,645,0.9997438788414001
66,423,0.00015031736984383315
164,74,0.0005156737752258778
109,83,0.0014570006169378757
890,540,0.998062789440155
656,999,5.758785846410319e-05
610,730,0.00014924821152817458
115,158,0.0001859925832832232
194,813,6.207820115378127e-05
495,573,8.47333503770642e-05
350,786,0.00015035436081234366
540,810,0.000205380012630485
563,913,0.00011651367094600573
623,588,0.011529899202287197
417,295,0.0019253605278208852
471,684,0.0009241816587746143
370,936,7.8208526247181e-05
476,582,4.971785529050976e-05
677,643,0.00011929480388062075
794,150,3.29163704009261e-05
44,848,0.00010940452921204269
786,311,0.9413867592811584
713,42,0.0001817642041714862
210,325,0.0002164237230317667
316,650,0.0001583489211043343
283,532,0.9995570778846741
597,291,0.00041737285209819674
486,152,0.00010447232489241287
269,345,0.00020130204211454839
445,630,0.009086797013878822
584,668,0.004494970664381981
731,778,0.9661048054695129
712,787,0.9815390706062317
401,242,0.9968403577804565
1034,381,2.3382910512737e-05
534,636,0.00022703602735418826
630,886,0.00010450171976117417
574,629,7.539746729889885e-05
848,825,0.998193085193634
168,192,0.0001766773930285126
400,724,9.426644828636199e-05
267,340,0.00031079890322871506
416,395,0.0019626289140433073
486,661,0.00023265797062776983
211,877,0.0003107298689428717
226,415,0.002885279944166541
462,110,0.004656871315091848
555,614,0.002203452866524458
596,1012,0.006206751801073551
563,763,8.0984624219127e-05
584,746,0.008028700947761536
482,846,9.141010377788916e-05
237,901,0.00010809129889821634
364,60,0.0025466890074312687
250,637,0.00017361249774694443
476,414,0.0002224971540272236
188,185,0.00013893864525016397
625,759,6.785755249438807e-05
480,926,0.00019533114391379058
854,813,4.1761806642170995e-05
544,831,0.00014477386139333248
638,1083,8.988207264337689e-05
594,769,0.00029473728500306606
495,588,0.00011899340461241081
552,597,0.0005922147538512945
422,203,0.0001872594002634287
522,535,0.00038334698183462024
479,584,0.00013040643534623086
482,736,5.962471550446935e-05
49,225,0.9435296654701233
65,71,0.0005196804413571954
547,595,0.0003012194065377116
447,74,7.961915980558842e-05
383,55,0.00016213514027185738
369,237,0.0002344872336834669
439,23,0.0004561284731607884
544,126,6.508859223686159e-05
60,307,6.09530252404511e-05
636,760,6.155566370580345e-05
590,864,0.0008652843534946442
119,159,0.0014513741480186582
622,824,0.0006426371401175857
540,922,0.39449983835220337
611,941,5.8826008171308786e-05
891,478,2.576410406618379e-05
313,16,3.979949178756215e-05
539,662,0.0007087846170179546
44,450,6.672810559393838e-05
486,151,4.5179207518231124e-05
548,596,0.0013475226005539298
101,829,0.0018788770539686084
