617,37,0.0010165921412408352
1062,111,0.00017141210264526308
614,1138,0.9632329344749451
981,243,0.998802900314331
616,887,0.061346206814050674
877,479,0.06598729640245438
605,104,0.002141220960766077
278,1084,8.539127884432673e-05
989,591,0.9937919974327087
449,1162,6.240844959393144e-05
805,1186,0.00025348723283968866
834,869,0.0007665487355552614
647,1197,0.0013979352079331875
870,633,0.00027500998112373054
721,441,0.8488384485244751
147,199,0.00804671086370945
687,1070,0.9983463287353516
526,146,0.9773848652839661
625,92,0.0016726983012631536
194,458,0.00853700190782547
870,1235,0.012207919731736183
377,84,0.0019125663675367832
819,382,0.023213256150484085
831,1073,0.0016077834879979491
660,1177,0.0281823817640543
1030,1136,0.000304930581478402
804,427,0.00015913858078420162
194,1130,0.012965735979378223
4,87,0.0016621359391137958
832,540,0.6180442571640015
787,380,0.009818259626626968
99,483,0.06610820442438126
608,71,0.9937443137168884
390,1204,0.0002194876578869298
677,27,0.9939053654670715
549,611,0.013532218523323536
723,92,0.00023859833891037852
180,1288,0.9992321729660034
714,777,0.01099333819001913
358,37,0.00920712947845459
587,1159,3.978981476393528e-05
973,1110,0.0032508638687431812
587,1065,0.0006485487101599574
185,1269,0.08990295976400375
496,816,7.491177530027926e-05
348,512,0.04330170899629593
258,841,0.9982530474662781
5,218,0.00026500484091229737
623,405,0.027634475380182266
390,1221,0.00023302806948777288
626,0,0.000472875137347728
416,103,0.9618764519691467
313,119,6.151758134365082e-05
870,635,0.0009331261971965432
376,2,0.0011967517202720046
623,762,0.0005365852266550064
414,962,0.00014106107119005173
750,390,0.008278563618659973
348,977,0.001451951451599598
841,792,0.9932821989059448
265,1078,0.0004764891054946929
281,49,0.001145734335295856
859,381,0.0008002364775165915
669,196,0.0009802472777664661
377,513,0.0021171988919377327
679,968,0.016655446961522102
441,1215,0.0005823166575282812
93,1172,0.000949339650105685
774,178,0.0010233349166810513
576,1183,0.008983450010418892
725,93,0.00031492667039856315
1081,325,0.9989696741104126
38,786,0.9931828379631042
173,103,0.20932921767234802
223,820,0.00021189343533478677
224,253,0.0063031334429979324
842,534,0.9893715381622314
368,1111,0.0016928326804190874
874,750,0.9974364638328552
464,77,0.9991926550865173
156,161,0.0013814836274832487
630,477,0.0026612745132297277
586,570,0.0004239843401592225
186,862,0.9802415370941162
508,421,0.0013123457320034504
857,521,0.9912166595458984
155,164,0.0027113622054457664
261,279,0.01675254851579666
530,854,0.0004598076920956373
982,305,0.6691790819168091
993,517,0.0001594355417182669
64,116,0.18753422796726227
129,1079,0.000327706104144454
312,843,0.00644144369289279
497,509,0.0019275445956736803
718,235,0.00017685588682070374
348,258,0.0007404022617265582
573,1081,0.9834596514701843
521,1215,0.00935913436114788
601,163,0.000953835726249963
551,1258,0.01013964880257845
311,134,0.01499379612505436
1049,361,0.9866622090339661
340,657,0.0005090689519420266
308,122,0.996624231338501
667,45,0.009683143347501755
778,417,0.9765817523002625
654,512,0.0011103685246780515
581,17,0.015120834112167358
402,462,0.012291503138840199
160,854,0.0012378348037600517
660,1272,0.0026257119607180357
318,505,0.0008784319506958127
397,466,0.007074097171425819
625,1001,0.15182703733444214
52,821,0.8769986629486084
