26,307,3.123337955912575e-05
90,309,0.002281474182382226
109,251,3.477988502709195e-05
77,259,2.8008780645905063e-05
103,218,2.6249326765537262e-05
35,253,0.9969657063484192
98,241,3.130601908196695e-05
6,224,0.9980655312538147
99,317,0.9980599284172058
60,237,4.314847683417611e-05
12,230,0.9982408285140991
23,263,0.021399952471256256
0,279,0.00010090924479300156
87,313,0.0003649416321422905
17,300,3.0084960599197075e-05
45,302,7.693870429648086e-05
2,295,3.2271484087686986e-05
97,286,6.834650412201881e-05
77,230,4.642863859771751e-05
97,244,3.124178329017013e-05
100,305,0.00015377560339402407
21,274,4.893327786703594e-05
72,290,0.9983108043670654
76,238,3.257583375670947e-05
47,299,9.303310798713937e-05
0,301,3.411462239455432e-05
53,307,2.803395182127133e-05
47,289,0.00017693838162813336
89,314,2.895710349548608e-05
39,257,0.9977732300758362
59,236,2.9989001632202417e-05
72,321,3.76992356905248e-05
9,290,0.00014030888269189745
59,256,0.0006202248623594642
76,294,0.9953519105911255
16,276,0.000255485821980983
84,227,0.0002006755821639672
46,305,0.00029162599821574986
73,291,0.9985126852989197
51,244,0.003236996941268444
91,308,0.002464320743456483
84,289,7.577328506158665e-05
100,291,0.00013954436872154474
99,274,5.26263756910339e-05
40,303,6.41461301711388e-05
56,283,3.196366742486134e-05
37,255,0.9969534873962402
108,283,4.2191291868221015e-05
35,265,0.009632670320570469
89,309,0.0017904627602547407
90,308,0.9953900575637817
3,283,2.6315021386835724e-05
98,256,2.848388430720661e-05
89,288,2.9128157621016726e-05
70,322,4.462541619432159e-05
47,265,0.9981200098991394
45,241,0.003094042418524623
110,308,4.508980782702565e-05
63,290,3.050135819648858e-05
16,280,4.9362683057552204e-05
105,236,5.5471467931056395e-05
105,261,5.511628114618361e-05
85,221,6.297598156379536e-05
34,273,0.0012800534022971988
76,249,6.547282100655138e-05
63,233,0.00011229190567974001
